STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
1,17120001,Thong Qua,17CTT1,3.6,4.8,1.6,4.12
2,17120002,Mot Loat,17CTT1,7.9,2.3,9.7,4.72
3,17120003,Nhien Cuu,17CTT1,5.3,8.9,5.2,7.45
4,17120004,Nhanh cham,17CTT1,5.6,6.7,5.9,6.29
5,17120005,Sao Tai,17CTT1,9.5,9.3,1.6,8.59
6,17120006,Hoan Toan,17CTT1,2,2.8,8.9,3.17
7,17120007,Van Toan,17CTT1,3.8,2.8,2.6,3.08
8,17120008,Nhu Y,17CTT1,7.5,2.7,7,4.57
9,17120009,Ngoc Tram,17CTT1,9.3,1.8,9.8,4.85
10,17120010,Tram Tinh ,17CTT1,9.5,2.2,1.6,4.33
11,17120011,Vo Menh,17CTT1,1.7,7.8,5.9,5.78
12,17120012,Song Senh,17CTT1,5.6,6.9,3.1,6.13
13,17120013,Khuong Tu,17CTT1,2.6,8.4,9,6.72
14,17120014,Tu Tran,17CTT1,8.8,4.2,3.5,5.51
15,17120015,Cam Cuc,17CTT1,7.5,3,4.7,4.52
16,17120016,Anh Mong,17CTT1,8.9,7.2,5.1,7.5
17,17120017,Tung Trai,17CTT1,6.6,5.8,3.1,5.77
18,17120018,Truoc Het,17CTT1,4.2,3.7,9.1,4.39
19,17120019,Hoan Lai,17CTT1,1.5,6.3,5.5,4.78
20,17120020,Phung Dieu,17CTT1,2.7,5.2,6,4.53
21,17120021,Khuong Nha,17CTT1,7.3,5.2,4.4,5.75
22,17120022,Trai Dang,17CTT1,3.8,7.8,9.4,6.76
23,17120023,Thuc TE,17CTT1,2.1,6.7,9.1,5.56
24,17120024,Giai Thich,17CTT1,1.2,5.8,9.2,4.76
25,17120025, Thu Hut,17CTT1,6.4,3.1,1.8,3.96
26,17120026,Nhat Chinh,17CTT1,4.8,2.7,7.6,3.82
27,17120027,Dang Duc,17CTT1,3.3,4.6,8.6,4.61
28,17120028,Dang Cuc,17CTT1,6.1,2.2,4.4,3.59
29,17120029,Thua Thoi,17CTT1,9.5,7.4,8,8.09
30,17120030,Khoi Thi,17CTT1,6,2.1,5.4,3.6
