STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
1,17120001,Thong Qua,17CTT1,8,9,8,8.6
2,17120002,Mot Loat,17CTT1,8,9,6,8.4
3,17120003,Nhien Cuu,17CTT1,10,5,5,6.5
4,17120004,Nhanh cham,17CTT1,10,6,9,7.5
5,17120005,Sao Tai,17CTT1,8,7,5,7.1
6,17120006,Hoan Toan,17CTT1,5,10,5,8
7,17120007,Van Toan,17CTT1,6,7,7,6.7
8,17120008,Nhu Y,17CTT1,7,6,6,6.3
9,17120009,Ngoc Tram,17CTT1,6,8,8,7.4
10,17120010,Tram Tinh ,17CTT1,8,10,8,9.2
11,17120011,Vo Menh,17CTT1,8,5,6,6
12,17120012,Song Senh,17CTT1,5,10,9,8.4
13,17120013,Khuong Tu,17CTT1,7,8,7,7.6
14,17120014,Tu Tran,17CTT1,7,9,7,8.2
15,17120015,Cam Cuc,17CTT1,5,10,8,8.3
16,17120016,Anh Mong,17CTT1,10,8,9,8.7
17,17120017,Tung Trai,17CTT1,9,8,5,8
18,17120018,Truoc Het,17CTT1,10,10,5,9.5
19,17120019,Hoan Lai,17CTT1,6,8,8,7.4
20,17120020,Phung Dieu,17CTT1,5,8,6,6.9
21,17120021,Khuong Nha,17CTT1,9,10,9,9.6
22,17120022,Trai Dang,17CTT1,7,8,7,7.6
23,17120023,Thuc TE,17CTT1,9,10,10,9.7
24,17120024,Giai Thich,17CTT1,7,9,9,8.4
25,17120025, Thu Hut,17CTT1,5,10,9,8.4
26,17120026,Nhat Chinh,17CTT1,5,10,7,8.2
27,17120027,Dang Duc,17CTT1,8,9,6,8.4
28,17120028,Dang Cuc,17CTT1,9,5,6,6.3
29,17120029,Thua Thoi,17CTT1,8,10,10,9.4
30,17120030,Khoi Thi,17CTT1,8,6,5,6.5
31,17120031,Bach Thanh Chien,17CTT2,8,8,5,7.7
32,17120032,Hoang Khuy,17CTT2,9,5,8,6.5
33,17120033,Huynh Hoang,17CTT2,8,9,6,8.4
34,17120034,Hoang Thu tu,17CTT2,9,9,5,8.6
35,17120035,Tu Huu Tinh,17CTT2,8,8,9,8.1
36,17120036,Tinh Thin,17CTT2,10,9,7,9.1
37,17120037,Hoang Ha,17CTT2,7,9,9,8.4
38,17120038,Buong Tha ,17CTT2,6,8,7,7.3
39,17120039,Tha Thu,17CTT2,5,10,7,8.2
40,17120040,Gu Chao,17CTT2,5,6,6,5.7
41,17120041,Giang Ha,17CTT2,9,7,5,7.4
42,17120042,Son Dia,17CTT2,6,5,6,5.4
43,17120043,Dia Chan,17CTT2,9,6,6,6.9
44,17120044,Khinh Than,17CTT2,8,9,6,8.4
45,17120045,Khai Hoang,17CTT2,5,7,5,6.2
46,17120046,Chung Ta,17CTT2,7,7,7,7
47,17120047,Co Phai ,17CTT2,7,6,10,6.7
48,17120048,La Nhung,17CTT2,8,5,9,6.3
49,17120049,Con Nguoi,17CTT2,10,7,7,7.9
50,17120050,Ly Tri,17CTT2,6,8,6,7.2
51,17120051,Quyet Moi ,17CTT2,10,10,10,10
52,17120052,Van Vuong,17CTT2,8,10,6,9
53,17120053,Suy Tnh,17CTT2,7,9,9,8.4
54,17120054,Can Than,17CTT2,6,9,6,7.8
55,17120055,Thoi Gian,17CTT2,8,7,6,7.2
56,17120056,Dai Truong,17CTT2,6,10,10,8.8
57,17120057,Hoc Gia,17CTT2,6,7,10,7
58,17120058,Gieo Rat,17CTT2,5,8,5,6.8
59,17120059,Quan Diem,17CTT2,10,5,5,6.5
60,17120060,Thong Nhat,17CTT2,5,6,8,5.9
61,17171717,Le Hoai Anh,17HOH1,10,7,8,8
62,17171718,Le Quynh Anh,17HOH1,7,8,10,7.9
63,17171719,Hoang Chi Vo,17HOH1,10,9,8,9.2
64,17171720,Nguyen Gia Bao,17HOH1,10,6,9,7.5
65,17171721,Nguyen Kim ,17HOH1,9,5,7,6.4
66,17171722,Nguyen Anh Bao,17HOH1,7,7,7,7
67,17171723,Tran Hoang Anh Khoa,17HOH1,7,5,10,6.1
68,17171724,Tran Hoang Khoi,17HOH1,7,10,7,8.8
69,17171725,Du Quang Luc,17HOH1,7,5,10,6.1
70,17171726,Nguyen Hung Luc,17HOH1,7,7,5,6.8
71,17171727,Nguyen Huu Minh,17HOH1,10,10,8,9.8
72,17171728,Nguyen Truong Thang,17HOH1,7,5,10,6.1
73,17171729,Dieu Ngoc,17HOH1,8,9,9,8.7
74,17171730,Truong Tieu Thanh,17HOH1,7,9,5,8
75,17171731,Duong Ngoc Phong,17HOH1,5,9,9,7.8
76,17171732,To Tran Thien Phuc,17HOH1,9,6,6,6.9
77,17171733,Nguy Anh Quan,17HOH1,8,6,6,6.6
78,17171734,Vo Thanh Thien,17HOH1,7,6,8,6.5
79,17171735,Nguyen Huynh Tram,17HOH1,6,6,5,5.9
80,17171736,Le Hoang Thien Y,17HOH1,6,10,9,8.7
81,17171737,Ly Tinh,17HOH1,10,10,9,9.9
82,17171738,Le Loc,17HOH1,5,7,6,6.3
83,17171739,Gigolo,17HOH1,10,9,5,8.9
84,17171740,Tyrant,17HOH1,5,9,9,7.8
85,17171741,Racist,17HOH1,9,8,9,8.4
86,17171742,Brotherhood,17HOH1,10,8,10,8.8
87,17171743,Robinhood,17HOH1,8,5,8,6.2
88,17171744,Captain Kirt,17HOH1,9,6,9,7.2
89,17171745,Di Van,17HOH1,10,7,10,8.2
90,17171746,Do Day,17HOH1,8,9,5,8.3
91,17150003,Bui  Tai,17SHH1,8,9,5,8.3
92,17150004,Co To Lam ,17SHH1,6,5,5,5.3
93,17150005,Khuyet Thinh,17SHH1,5,6,10,6.1
94,17150006,Thong Tai,17SHH1,10,5,5,6.5
95,17150007,Van Nam Giang Thi,17SHH1,10,6,7,7.3
96,17150008,Hao A Sinh,17SHH1,7,8,5,7.4
97,17150009,Huynh Ngoc Tram,17SHH1,9,10,6,9.3
98,17150010,Le Minh ,17SHH1,5,9,8,7.7
99,17150011,Le  Hoang Quan,17SHH1,9,5,6,6.3
100,17150012,Le Uyen Nhi,17SHH1,8,8,7,7.9
101,17150013,Mai Thanh Binh,17SHH1,9,9,7,8.8
102,17150014,Ghe Gom,17SHH1,8,8,10,8.2
103,17150015,Ngun Minh Duy,17SHH1,8,10,6,9
104,17150016,Nguyen Nung,17SHH1,6,5,8,5.6
105,17150017,Nguyen Tai,17SHH1,8,7,9,7.5
106,17150018, Kim Nhung,17SHH1,7,10,7,8.8
107,17150019, Thuy Trang,17SHH1,9,9,8,8.9
108,17150020,Tien Minh,17SHH1,6,9,6,7.8
109,17150021,Nguyen Tai,17SHH1,8,7,7,7.3
110,17150022,Nguyen Tung,17SHH1,5,5,10,5.5
111,17150023,Trinh Ngoc Thanh,17SHH1,7,7,10,7.3
112,17150024,Thien Tan,17SHH1,5,10,10,8.5
113,17150025,Truong Khoa,17SHH1,8,9,5,8.3
114,17150026,Lop Thanh,17SHH1,9,8,9,8.4
115,17150027,Duc Dao,17SHH1,8,9,5,8.3
116,17150028, Quang Huy,17SHH1,9,8,5,8
117,17150029, Thien Hao,17SHH1,10,10,9,9.9
118,17150030,Tuan Kiet,17SHH1,9,5,8,6.5
119,17150031,Truong  Trong Quoc,17SHH1,6,5,9,5.7
120,17150032,Vo Hoa,17SHH1,8,6,8,6.8
121,17110001,Tam Hoan,17TTH1,6,8,9,7.5
122,17110002,Hoang Kieu Huy,17TTH1,7,5,8,5.9
123,17110003,Cao Thanh Huy,17TTH1,5,9,10,7.9
124,17110004,Nguyen Linh,17TTH1,6,8,6,7.2
125,17110005,Huynh Thuy Mi,17TTH1,5,8,8,7.1
126,17110006,Phan  My,17TTH1,5,8,5,6.8
127,17110007, Tu Nhi,17TTH1,6,7,7,6.7
128,17110008,Th?ch Gia Quyen,17TTH1,8,5,9,6.3
129,17110009, Han Ry,17TTH1,6,9,9,8.1
130,17110010,Nguy?n Le Anh Th?,17TTH1,6,7,5,6.5
131,17110011,Thuy Tram,17TTH1,10,5,9,6.9
132,17110012,Trinh Quoc Cuong,17TTH1,6,9,6,7.8
133,17110013, Cao Anh Tu,17TTH1,6,5,6,5.4
134,17110014,Phuong Uyen,17TTH1,5,5,9,5.4
135,17110015,Linh An,17TTH1,8,8,7,7.9
136,17110016,Thuy Dung,17TTH1,10,5,5,6.5
137,17110017,Tung Bach,17TTH1,5,5,9,5.4
138,17110018,Le Minh Thu,17TTH1,8,8,6,7.8
139,17110019,Nguye Thieu ,17TTH1,6,5,10,5.8
140,17110020,Le Minh Hung,17TTH1,10,9,8,9.2
141,17110021,Le Trong Hung,17TTH1,7,5,6,5.7
142,17110022,Tuong Vy,17TTH1,5,9,5,7.4
143,17110023,Nguyen Linh,17TTH1,10,9,9,9.3
144,17110024,Phung Minh Kha,17TTH1,10,10,8,9.8
145,17110025, Hoang Long,17TTH1,5,6,9,6
146,17110026, Hoai Khanh Ly,17TTH1,8,9,10,8.8
147,17110027,Hoang My,17TTH1,6,8,9,7.5
148,17110028,Ky Nam,17TTH1,8,9,10,8.8
149,17110029,Vo Thuy ,17TTH1,9,7,5,7.4
150,17110030,Thuy Nhien,17TTH1,6,9,9,8.1
