STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
1,17120001,Thong Qua,17CTT1,8,7,9,7.5
2,17120002,Mot Loat,17CTT1,7,8,8,7.7
3,17120003,Nhien Cuu,17CTT1,6,9,8,8
4,17120004,Nhanh cham,17CTT1,9,8,6,8.1
5,17120005,Sao Tai,17CTT1,9,7,10,7.9
6,17120006,Hoan Toan,17CTT1,8,6,8,6.8
7,17120007,Van Toan,17CTT1,9,7,6,7.5
8,17120008,Nhu Y,17CTT1,7,10,8,8.9
9,17120009,Ngoc Tram,17CTT1,10,7,6,7.8
10,17120010,Tram Tinh ,17CTT1,8,8,9,8.1
11,17120011,Vo Menh,17CTT1,10,6,9,7.5
12,17120012,Song Senh,17CTT1,7,7,6,6.9
13,17120013,Khuong Tu,17CTT1,6,6,8,6.2
14,17120014,Tu Tran,17CTT1,6,9,7,7.9
15,17120015,Cam Cuc,17CTT1,10,10,10,10
16,17120016,Anh Mong,17CTT1,8,7,10,7.6
17,17120017,Tung Trai,17CTT1,7,6,8,6.5
18,17120018,Truoc Het,17CTT1,9,8,10,8.5
19,17120019,Hoan Lai,17CTT1,8,7,9,7.5
20,17120020,Phung Dieu,17CTT1,10,9,6,9
21,17120021,Khuong Nha,17CTT1,7,7,8,7.1
22,17120022,Trai Dang,17CTT1,7,8,8,7.7
23,17120023,Thuc TE,17CTT1,7,8,10,7.9
24,17120024,Giai Thich,17CTT1,10,9,10,9.4
25,17120025, Thu Hut,17CTT1,10,7,7,7.9
26,17120026,Nhat Chinh,17CTT1,6,7,8,6.8
27,17120027,Dang Duc,17CTT1,9,6,7,7
28,17120028,Dang Cuc,17CTT1,7,7,7,7
29,17120029,Thua Thoi,17CTT1,6,7,10,7
30,17120030,Khoi Thi,17CTT1,7,8,9,7.8
31,17120031,Bach Thanh Chien,17CTT2,8,7,6,7.2
32,17120032,Hoang Khuy,17CTT2,10,9,7,9.1
33,17120033,Huynh Hoang,17CTT2,10,7,8,8
34,17120034,Hoang Thu tu,17CTT2,10,9,7,9.1
35,17120035,Tu Huu Tinh,17CTT2,10,8,10,8.8
36,17120036,Tinh Thin,17CTT2,10,8,6,8.4
37,17120037,Hoang Ha,17CTT2,10,9,10,9.4
38,17120038,Buong Tha ,17CTT2,7,8,7,7.6
39,17120039,Tha Thu,17CTT2,6,9,9,8.1
40,17120040,Gu Chao,17CTT2,10,10,8,9.8
41,17120041,Giang Ha,17CTT2,6,9,9,8.1
42,17120042,Son Dia,17CTT2,7,6,7,6.4
43,17120043,Dia Chan,17CTT2,7,9,8,8.3
44,17120044,Khinh Than,17CTT2,9,6,9,7.2
45,17120045,Khai Hoang,17CTT2,6,7,8,6.8
46,17120046,Chung Ta,17CTT2,7,7,8,7.1
