STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
1,17120001,Thong Qua,17CTT1,9,4,10,6.1
2,17120002,Mot Loat,17CTT1,9,5,7,6.4
3,17120003,Nhien Cuu,17CTT1,5,8,8,7.1
4,17120004,Nhanh cham,17CTT1,9,10,8,9.5
5,17120005,Sao Tai,17CTT1,6,8,8,7.4
6,17120006,Hoan Toan,17CTT1,10,6,5,7.1
7,17120007,Van Toan,17CTT1,8,7,8,7.4
8,17120008,Nhu Y,17CTT1,7,7,5,6.8
9,17120009,Ngoc Tram,17CTT1,10,5,9,6.9
10,17120010,Tram Tinh ,17CTT1,6,7,10,7
11,17120011,Vo Menh,17CTT1,10,6,4,7
12,17120012,Song Senh,17CTT1,10,10,4,9.4
13,17120013,Khuong Tu,17CTT1,5,9,8,7.7
14,17120014,Tu Tran,17CTT1,4,8,9,6.9
15,17120015,Cam Cuc,17CTT1,10,6,7,7.3
16,17120016,Anh Mong,17CTT1,6,9,8,8
17,17120017,Tung Trai,17CTT1,10,9,6,9
18,17120018,Truoc Het,17CTT1,8,4,6,5.4
19,17120019,Hoan Lai,17CTT1,5,9,10,7.9
20,17120020,Phung Dieu,17CTT1,10,6,4,7
21,17120021,Khuong Nha,17CTT1,6,7,8,6.8
22,17120022,Trai Dang,17CTT1,9,7,6,7.5
23,17120023,Thuc TE,17CTT1,9,7,9,7.8
24,17120024,Giai Thich,17CTT1,5,9,10,7.9
25,17120025, Thu Hut,17CTT1,9,7,6,7.5
26,17120026,Nhat Chinh,17CTT1,6,10,10,8.8
27,17120027,Dang Duc,17CTT1,5,6,6,5.7
28,17120028,Dang Cuc,17CTT1,4,4,9,4.5
29,17120029,Thua Thoi,17CTT1,10,8,5,8.3
30,17120030,Khoi Thi,17CTT1,9,4,6,5.7
31,17120031,Bach Thanh Chien,17CTT2,10,8,7,8.5
32,17120032,Hoang Khuy,17CTT2,6,8,6,7.2
33,17120033,Huynh Hoang,17CTT2,9,8,5,8
34,17120034,Hoang Thu tu,17CTT2,4,7,9,6.3
35,17120035,Tu Huu Tinh,17CTT2,5,9,7,7.6
36,17120036,Tinh Thin,17CTT2,4,5,6,4.8
37,17120037,Hoang Ha,17CTT2,4,8,5,6.5
38,17120038,Buong Tha ,17CTT2,5,6,8,5.9
39,17120039,Tha Thu,17CTT2,7,4,10,5.5
40,17120040,Gu Chao,17CTT2,4,4,4,4
41,17120041,Giang Ha,17CTT2,4,10,6,7.8
42,17120042,Son Dia,17CTT2,8,4,10,5.8
43,17120043,Dia Chan,17CTT2,7,4,4,4.9
44,17120044,Khinh Than,17CTT2,6,4,9,5.1
45,17120045,Khai Hoang,17CTT2,7,9,7,8.2
46,17120046,Chung Ta,17CTT2,7,7,4,6.7
47,17120047,Co Phai ,17CTT2,10,10,6,9.6
48,17120048,La Nhung,17CTT2,10,6,8,7.4
49,17120049,Con Nguoi,17CTT2,9,10,5,9.2
50,17120050,Ly Tri,17CTT2,8,10,10,9.4
51,17120051,Quyet Moi ,17CTT2,9,5,4,6.1
52,17120052,Van Vuong,17CTT2,7,7,6,6.9
53,17120053,Suy Tnh,17CTT2,5,9,5,7.4
54,17120054,Can Than,17CTT2,9,4,4,5.5
55,17120055,Thoi Gian,17CTT2,4,7,9,6.3
56,17120056,Dai Truong,17CTT2,7,10,7,8.8
57,17120057,Hoc Gia,17CTT2,4,6,4,5.2
58,17120058,Gieo Rat,17CTT2,6,6,5,5.9
59,17120059,Quan Diem,17CTT2,10,9,6,9
60,17120060,Thong Nhat,17CTT2,9,4,5,5.6
61,18120001,Nguyen Huu Khai Duy,18CTT1,8,5,10,6.4
62,18120002,Dam Huy Giau,18CTT1,10,8,10,8.8
63,18120003,Tang Nhat Hao,18CTT1,7,6,10,6.7
64,18120004,Nguyen Dieu Linh,18CTT1,7,8,8,7.7
65,18120005,Ngo Hong Phi Loan,18CTT1,9,5,5,6.2
66,18120006,Nguyen Ho Nam,18CTT1,10,7,10,8.2
67,18120007,Phan Nguyen Hoai Nam,18CTT1,5,4,4,4.3
68,18120008,Bo Khanh Ngoc,18CTT1,4,10,10,8.2
69,18120009,Nguyen Ba Thao Nguyen,18CTT1,6,8,7,7.3
70,18120010,Nguyen Nhat Yen Phuong,18CTT1,9,8,4,7.9
71,18120011,Tran Nguyen Tan,18CTT1,9,8,5,8
72,18120012,Nguyen Hoang Phuc Tien,18CTT1,6,8,6,7.2
73,18120013,Nguyen Le Phuong Trang,18CTT1,6,7,5,6.5
74,18120014,Pham Thi Kim Thanh,18CTT1,4,5,4,4.6
75,18120015,Pham Thi Bich Van,18CTT1,4,7,7,6.1
76,18120016,Ly Xuan Anh,18CTT1,7,10,7,8.8
77,18120017,Ngo Thi Kim Anh,18CTT1,6,7,7,6.7
78,18120018,Ngo Thi Phuong Anh,18CTT1,10,9,9,9.3
79,18120019,Nguyen Minh Tram Anh,18CTT1,7,9,9,8.4
80,18120020,Pham My Anh,18CTT1,9,6,10,7.3
81,18120021,Tran Thi Minh Anh,18CTT1,10,8,6,8.4
82,18120022,Tran Ngoc Bac,18CTT1,9,10,4,9.1
83,18120023,Vu Van Cang,18CTT1,6,4,4,4.6
84,18120024,Doan Le Bao Chau,18CTT1,5,7,9,6.6
85,18120025,Ha Vinh Kim Chau,18CTT1,5,4,5,4.4
86,18120026,Doan Ngoc Uyen Chi,18CTT1,6,4,6,4.8
87,18120027,Nguyen Ngoc Phuong Chi,18CTT1,10,10,10,10
88,18120028,Phan Huu Chuc,18CTT1,6,9,8,8
89,18120029,Nguyen Duy Anh Chuong,18CTT1,7,6,10,6.7
90,18120030,Dang Quoc Cuong,18CTT1,9,5,7,6.4
91,18120033,A Thai,18CTT2,5,9,9,7.8
92,18120034,Cao Hung,18CTT2,5,6,5,5.6
93,18120035,Cao Thai,18CTT2,10,4,10,6.4
94,18120036,Cortana,18CTT2,5,5,10,5.5
95,18120037,Co Vo ,18CTT2,9,6,7,7
96,18120038,Truong A,18CTT2,8,10,6,9
97,18120039,Eo Thi Xa,18CTT2,9,5,4,6.1
