STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
1,17120001,Thong Qua,17CTT1,5,10,10,8.5
2,17120002,Mot Loat,17CTT1,6,5,4,5.2
3,17120003,Nhien Cuu,17CTT1,7,4,10,5.5
4,17120004,Nhanh cham,17CTT1,5,10,5,8
5,17120005,Sao Tai,17CTT1,10,10,10,10
6,17120006,Hoan Toan,17CTT1,8,4,7,5.5
7,17120007,Van Toan,17CTT1,7,7,6,6.9
8,17120008,Nhu Y,17CTT1,10,7,5,7.7
9,17120009,Ngoc Tram,17CTT1,9,6,4,6.7
10,17120010,Tram Tinh ,17CTT1,4,5,4,4.6
11,17120011,Vo Menh,17CTT1,10,4,4,5.8
12,17120012,Song Senh,17CTT1,7,8,6,7.5
13,17120013,Khuong Tu,17CTT1,5,6,5,5.6
14,17120014,Tu Tran,17CTT1,5,6,7,5.8
15,17120015,Cam Cuc,17CTT1,7,7,10,7.3
16,17120016,Anh Mong,17CTT1,10,4,10,6.4
17,17120017,Tung Trai,17CTT1,8,10,6,9
18,17120018,Truoc Het,17CTT1,10,10,10,10
19,17120019,Hoan Lai,17CTT1,7,5,5,5.6
20,17120020,Phung Dieu,17CTT1,9,7,6,7.5
21,17120021,Khuong Nha,17CTT1,7,10,4,8.5
22,17120022,Trai Dang,17CTT1,4,4,9,4.5
23,17120023,Thuc TE,17CTT1,9,7,5,7.4
24,17120024,Giai Thich,17CTT1,6,10,6,8.4
25,17120025, Thu Hut,17CTT1,8,10,6,9
26,17120026,Nhat Chinh,17CTT1,5,4,10,4.9
27,17120027,Dang Duc,17CTT1,10,9,10,9.4
28,17120028,Dang Cuc,17CTT1,7,8,5,7.4
29,17120029,Thua Thoi,17CTT1,7,9,8,8.3
30,17120030,Khoi Thi,17CTT1,6,7,10,7
31,17120031,Bach Thanh Chien,17CTT2,6,4,8,5
32,17120032,Hoang Khuy,17CTT2,5,5,10,5.5
33,17120033,Huynh Hoang,17CTT2,9,4,10,6.1
34,17120034,Hoang Thu tu,17CTT2,4,6,7,5.5
35,17120035,Tu Huu Tinh,17CTT2,9,9,4,8.5
36,17120036,Tinh Thin,17CTT2,10,6,5,7.1
37,17120037,Hoang Ha,17CTT2,7,7,6,6.9
38,17120038,Buong Tha ,17CTT2,6,5,10,5.8
39,17120039,Tha Thu,17CTT2,5,5,4,4.9
40,17120040,Gu Chao,17CTT2,9,7,8,7.7
41,17120041,Giang Ha,17CTT2,6,8,4,7
42,17120042,Son Dia,17CTT2,5,8,4,6.7
43,17120043,Dia Chan,17CTT2,4,10,10,8.2
44,17120044,Khinh Than,17CTT2,6,5,4,5.2
45,17120045,Khai Hoang,17CTT2,9,4,8,5.9
46,17120046,Chung Ta,17CTT2,4,6,4,5.2
47,17120047,Co Phai ,17CTT2,7,6,9,6.6
48,17120048,La Nhung,17CTT2,10,10,4,9.4
49,17120049,Con Nguoi,17CTT2,10,4,4,5.8
50,17120050,Ly Tri,17CTT2,6,6,5,5.9
51,17120051,Quyet Moi ,17CTT2,8,9,7,8.5
52,17120052,Van Vuong,17CTT2,10,8,7,8.5
53,17120053,Suy Tnh,17CTT2,6,9,9,8.1
54,17120054,Can Than,17CTT2,7,4,5,5
55,17120055,Thoi Gian,17CTT2,9,8,6,8.1
56,17120056,Dai Truong,17CTT2,9,5,6,6.3
57,17120057,Hoc Gia,17CTT2,9,7,6,7.5
58,17120058,Gieo Rat,17CTT2,6,9,5,7.7
59,17120059,Quan Diem,17CTT2,9,10,10,9.7
60,17120060,Thong Nhat,17CTT2,10,8,9,8.7
61,18120033,A Thai,18CTT2,9,8,5,8
62,18120034,Cao Hung,18CTT2,8,7,10,7.6
63,18120035,Cao Thai,18CTT2,6,4,6,4.8
64,18120036,Cortana,18CTT2,4,10,4,7.6
65,18120037,Co Vo ,18CTT2,4,4,6,4.2
66,18120038,Truong A,18CTT2,4,7,10,6.4
67,18120039,Eo Thi Xa,18CTT2,6,5,4,5.2
68,18120040,Hua Vo Thien,18CTT2,7,8,4,7.3
69,18120041,Han Lap,18CTT2,5,6,6,5.7
70,18120042,Huy Hoang,18CTT2,6,4,4,4.6
71,18120043,Ghe Sa,18CTT2,9,7,8,7.7
72,18120044,Khuong An An,18CTT2,6,6,7,6.1
73,18120045,Khuong Vong,18CTT2,6,6,10,6.4
74,18120046,Lam Bao Ngoc,18CTT2,4,5,7,4.9
75,18120047,Lam Van Thien,18CTT2,6,4,9,5.1
76,18120048,Long Tuoc,18CTT2,10,6,9,7.5
77,18120049,Luc Tram,18CTT2,8,4,10,5.8
78,18120050,Mieu A Cau,18CTT2,4,4,10,4.6
79,18120051,Nga Tam,18CTT2,9,5,10,6.7
80,18120052,Ngo Th?a An,18CTT2,4,10,6,7.8
81,18120053,Nguyen Hoa,18CTT2,5,4,5,4.4
82,18120054,Nguyen Thi A,18CTT2,6,4,7,4.9
83,18120055,Thien Sinh,18CTT2,7,6,6,6.3
84,18120056,Tran Binh An,18CTT2,7,10,7,8.8
85,18120057,Tran Vong Tinh,18CTT2,7,6,8,6.5
86,18120058,Truong Tieu Pham,18CTT2,6,8,6,7.2
87,18120059,Vuong Chi Hao,18CTT2,9,8,5,8
88,18120060,Vuong Thong Thien,18CTT2,5,5,8,5.3
89,18120061,Vuong Vong Thien,18CTT2,10,8,4,8.2
90,18120062,Vuong Trieu,18CTT2,6,8,6,7.2
