ID,Name,Birth,Sex,Idsocial
19170020,Nguyen Thi Thuy Duong,01/05/2001,Nam,4409634
19170021,Phan Thi Ngoc Duyen,29/06/2001,Nam,8251799
19170022,Bui Ngoc Cam Giang,01/08/2001,Nu,6313984
19170023,Nguyen Huu Tuan Hiep,02/09/2001,Nam,8290972
19170024,Tran Thi Hoai My,08/02/2001,Nam,1913528
19170025,Dang Gia Huong,20/07/2001,Nu,5462502
19170026,Le Thai Phuong Khanh,22/08/2001,Nam,9810384
19170027,Phan Dang Khoi,31/05/2001,Nam,6252913
19170028,Nguyen Trong Khuong,07/03/2001,Nu,3516018
19170029,Do Thi Phuong Linh,05/02/2001,Nam,4750001
19170030,Le Hoang Minh,23/08/2001,Nam,7314371
19170031,Duong My Mui,25/12/2001,Nu,8229894
19170032,Ho Thi My My,27/03/2001,Nam,9788567
19170033,Nguyen Thi Thien Nga,13/07/2001,Nam,7673306
19170034,Lai Truc Phuong,29/11/2001,Nu,1955086
19170035,Le Nguyen Cuc Phuong,13/10/2001,Nam,3781196
19170036,Nguyen Thien Quang,17/07/2001,Nam,6666611
19170037,Tran Tu Quyen,18/09/2001,Nu,6173242
19170038,Nguyen Nhu Quynh,14/08/2001,Nam,5452463
19170039,Lam Thi Thu Thao,23/06/2001,Nam,8055699
19170040,Ho Ngoc Thao Tien,30/12/2001,Nu,6773088
19170041,Nguyen Huynh Thuy Tien,14/12/2001,Nam,2740475
19170042,Pham Thanh Toan,18/08/2001,Nam,2413356
19170043,Vo Hoai Nhu Truc,03/10/2001,Nu,2243065
19170044,Le Ngoc Minh Tuyen,17/04/2001,Nam,7670792
19170045,Truong Nhat Uyen,27/06/2001,Nam,7078102
19170046,Ngo Minh Chau,21/02/2001,Nu,7805730
19170047,Duong Tan Dat,20/08/2001,Nam,1345252
19170048,Tran Thi My Dieu,09/05/2001,Nam,5379104
19170049,Do Huy Du,14/04/2001,Nu,3877441
19150001,Pham Huy Truong Duc,16/05/2000,Nam,9171891
19150002,Vo Ho Thanh Duy,20/11/2000,Nam,2307147
19150003,Le Thi Thuy Giang,29/04/2000,Nu,3561181
19150004,Huynh Gia Han,05/07/2000,Nam,1237672
19150005,Nguyen Thi Ngoc Han,08/10/2000,Nam,1912271
19150006,Ngo Quoc Hieu,21/08/2000,Nu,9568514
19150007,Tran Minh Hoang,17/12/2000,Nam,5673076
19150008,Nguyen Thi My Hong,24/01/2000,Nam,2818979
19150009,Truong Nguyen Ngoc Hue,29/08/2000,Nu,4581835
19150010,Van Ngoc Khai,30/04/2000,Nam,4514975
19150011,Vo Phi Long,19/09/2000,Nam,9413243
19150012,Nguyen Viet Luan,15/04/2000,Nu,7760233
19150013,Khuu To Nga,11/12/2000,Nam,3404299
19150014,Nguyen Luu Bich Ngan,14/09/2000,Nam,8019733
19150015,Truong Thanh Ngan,05/11/2000,Nu,7178602
19150016,Vo Thanh Ngan,21/08/2000,Nam,3367349
19150017,Vo Thi Hong Nguyen,24/08/2000,Nam,7644918
19150018,Nguyen Quynh Nhu,30/11/2000,Nu,1004162
19150019,Phan Thi Hoang Oanh,07/05/2000,Nam,3375481
19150020,Bui Lieu Mai Phuong,16/04/2000,Nam,6643584
19150021,Pham Le Anh Quan,27/01/2000,Nu,7487098
19150022,Nguyen Ngoc Nhu Quynh,16/11/2000,Nam,2070463
19150023,Dinh Van Thanh,24/04/2000,Nam,3982751
19150024,Le Hoang Nhu Thao,28/05/2000,Nu,1451386
19150025,Nguyen Thi Phuong Thi,26/08/2000,Nam,8112057
19150026,Mai Huynh Chi Thong,25/10/2000,Nam,9445872
19150027,Dang Pham Anh Thu,06/10/2000,Nu,3698812
