STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
1,17120001,Thong Qua,17CTT1,7,9,7,8.2
2,17120002,Mot Loat,17CTT1,5,8,8,7.1
3,17120003,Nhien Cuu,17CTT1,5,5,6,5.1
4,17120004,Nhanh cham,17CTT1,9,6,10,7.3
5,17120005,Sao Tai,17CTT1,10,6,7,7.3
6,17120006,Hoan Toan,17CTT1,5,8,10,7.3
7,17120007,Van Toan,17CTT1,5,6,10,6.1
8,17120008,Nhu Y,17CTT1,6,7,6,6.6
9,17120009,Ngoc Tram,17CTT1,9,4,4,5.5
10,17120010,Tram Tinh ,17CTT1,6,4,8,5
11,17120011,Vo Menh,17CTT1,10,9,7,9.1
12,17120012,Song Senh,17CTT1,4,8,5,6.5
13,17120013,Khuong Tu,17CTT1,7,9,4,7.9
14,17120014,Tu Tran,17CTT1,8,7,4,7
15,17120015,Cam Cuc,17CTT1,5,9,6,7.5
16,17120016,Anh Mong,17CTT1,9,7,5,7.4
17,17120017,Tung Trai,17CTT1,9,4,5,5.6
18,17120018,Truoc Het,17CTT1,4,4,10,4.6
19,17120019,Hoan Lai,17CTT1,8,10,7,9.1
20,17120020,Phung Dieu,17CTT1,10,8,6,8.4
21,17120021,Khuong Nha,17CTT1,6,5,9,5.7
22,17120022,Trai Dang,17CTT1,4,8,6,6.6
23,17120023,Thuc TE,17CTT1,10,7,9,8.1
24,17120024,Giai Thich,17CTT1,10,7,4,7.6
25,17120025, Thu Hut,17CTT1,7,8,8,7.7
26,17120026,Nhat Chinh,17CTT1,4,7,10,6.4
27,17120027,Dang Duc,17CTT1,10,5,9,6.9
28,17120028,Dang Cuc,17CTT1,8,4,8,5.6
29,17120029,Thua Thoi,17CTT1,8,10,9,9.3
30,17120030,Khoi Thi,17CTT1,9,8,6,8.1
31,17171717,Le Hoai Anh,17HOH1,4,7,9,6.3
32,17171718,Le Quynh Anh,17HOH1,6,6,7,6.1
33,17171719,Hoang Chi Vo,17HOH1,7,9,8,8.3
34,17171720,Nguyen Gia Bao,17HOH1,5,5,8,5.3
35,17171721,Nguyen Kim ,17HOH1,10,8,8,8.6
36,17171722,Nguyen Anh Bao,17HOH1,7,6,7,6.4
37,17171723,Tran Hoang Anh Khoa,17HOH1,8,4,7,5.5
38,17171724,Tran Hoang Khoi,17HOH1,5,9,4,7.3
39,17171725,Du Quang Luc,17HOH1,7,4,6,5.1
40,17171726,Nguyen Hung Luc,17HOH1,8,10,10,9.4
41,17171727,Nguyen Huu Minh,17HOH1,10,4,5,5.9
42,17171728,Nguyen Truong Thang,17HOH1,4,10,7,7.9
43,17171729,Dieu Ngoc,17HOH1,7,4,9,5.4
44,17171730,Truong Tieu Thanh,17HOH1,5,10,10,8.5
45,17171731,Duong Ngoc Phong,17HOH1,4,9,8,7.4
46,17171732,To Tran Thien Phuc,17HOH1,5,6,10,6.1
47,17171733,Nguy Anh Quan,17HOH1,6,7,9,6.9
48,17171734,Vo Thanh Thien,17HOH1,6,7,10,7
49,17171735,Nguyen Huynh Tram,17HOH1,4,10,10,8.2
50,17171736,Le Hoang Thien Y,17HOH1,10,5,9,6.9
51,17171737,Ly Tinh,17HOH1,8,6,4,6.4
52,17171738,Le Loc,17HOH1,6,9,8,8
53,17171739,Gigolo,17HOH1,9,10,4,9.1
54,17171740,Tyrant,17HOH1,6,5,7,5.5
55,17171741,Racist,17HOH1,7,8,7,7.6
56,17171742,Brotherhood,17HOH1,6,6,7,6.1
57,17171743,Robinhood,17HOH1,7,4,10,5.5
58,17171744,Captain Kirt,17HOH1,10,4,6,6
59,17171745,Di Van,17HOH1,9,10,7,9.4
60,17171746,Do Day,17HOH1,8,9,8,8.6
61,17110001,Tam Hoan,17TTH1,10,8,10,8.8
62,17110002,Hoang Kieu Huy,17TTH1,4,7,5,5.9
63,17110003,Cao Thanh Huy,17TTH1,8,6,4,6.4
64,17110004,Nguyen Linh,17TTH1,10,9,10,9.4
65,17110005,Huynh Thuy Mi,17TTH1,4,10,4,7.6
66,17110006,Phan  My,17TTH1,6,8,7,7.3
67,17110007, Tu Nhi,17TTH1,5,4,9,4.8
68,17110008,Th?ch Gia Quyen,17TTH1,7,10,9,9
69,17110009, Han Ry,17TTH1,8,4,10,5.8
70,17110010,Nguy?n Le Anh Th?,17TTH1,4,9,6,7.2
71,17110011,Thuy Tram,17TTH1,9,5,6,6.3
72,17110012,Trinh Quoc Cuong,17TTH1,5,10,8,8.3
73,17110013, Cao Anh Tu,17TTH1,5,4,5,4.4
74,17110014,Phuong Uyen,17TTH1,5,4,6,4.5
75,17110015,Linh An,17TTH1,5,9,6,7.5
76,17110016,Thuy Dung,17TTH1,5,10,9,8.4
77,17110017,Tung Bach,17TTH1,7,7,9,7.2
78,17110018,Le Minh Thu,17TTH1,10,10,9,9.9
79,17110019,Nguye Thieu ,17TTH1,6,10,4,8.2
80,17110020,Le Minh Hung,17TTH1,7,6,10,6.7
81,17110021,Le Trong Hung,17TTH1,9,5,7,6.4
82,17110022,Tuong Vy,17TTH1,7,10,6,8.7
83,17110023,Nguyen Linh,17TTH1,7,4,5,5
84,17110024,Phung Minh Kha,17TTH1,8,8,5,7.7
85,17110025, Hoang Long,17TTH1,8,8,8,8
86,17110026, Hoai Khanh Ly,17TTH1,4,8,8,6.8
87,17110027,Hoang My,17TTH1,9,5,7,6.4
88,17110028,Ky Nam,17TTH1,5,7,4,6.1
89,17110029,Vo Thuy ,17TTH1,9,4,6,5.7
90,17110030,Thuy Nhien,17TTH1,9,9,5,8.6
