20120031,ABC2,HHC,MMT,SHK,TUD
20120032,ABC2,HHC,MMT,SHK,TUD
20120033,ABC2,HHC,MMT,SHK,TUD
20120034,ABC2,HHC,MMT,SHK,TUD
20120035,ABC2,HHC,MMT,SHK,TUD
20120036,ABC2,HHC,MMT,SHK,TUD
20120037,ABC2,HHC,MMT,SHK,TUD
20120038,ABC2,HHC,MMT,SHK,TUD
20120039,ABC2,HHC,MMT,SHK,TUD
20120040,ABC2,HHC,MMT,SHK,TUD
20120041,ABC2,HHC,MMT,SHK,TUD
20120042,ABC2,HHC,MMT,SHK,TUD
20120043,ABC2,HHC,MMT,SHK,TUD
20120044,ABC2,HHC,MMT,SHK,TUD
20120045,ABC2,HHC,MMT,SHK,TUD
20120046,ABC2,HHC,MMT,SHK,TUD
20120047,ABC2,HHC,MMT,SHK,TUD
20120048,ABC2,HHC,MMT,SHK,TUD
20120049,ABC2,HHC,MMT,SHK,TUD
20120050,ABC2,HHC,MMT,SHK,TUD
20120051,ABC2,HHC,MMT,SHK,TUD
20120052,ABC2,HHC,MMT,SHK,TUD
20120053,ABC2,HHC,MMT,SHK,TUD
20120054,ABC2,HHC,MMT,SHK,TUD
20120055,ABC2,HHC,MMT,SHK,TUD
20120056,ABC2,HHC,MMT,SHK,TUD
20120057,ABC2,HHC,MMT,SHK,TUD
20120058,ABC2,HHC,MMT,SHK,TUD
20120059,ABC2,HHC,MMT,SHK,TUD
20120060,ABC2,HHC,MMT,SHK,TUD
