STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
1,18120001,Nguyen Huu Khai Duy,18CTT1,8,7,6,7.2
2,18120002,Dam Huy Giau,18CTT1,8,10,10,9.4
3,18120003,Tang Nhat Hao,18CTT1,6,10,8,8.6
4,18120004,Nguyen Dieu Linh,18CTT1,7,6,6,6.3
5,18120005,Ngo Hong Phi Loan,18CTT1,6,7,9,6.9
6,18120006,Nguyen Ho Nam,18CTT1,8,6,9,6.9
7,18120007,Phan Nguyen Hoai Nam,18CTT1,10,9,6,9
8,18120008,Bo Khanh Ngoc,18CTT1,8,5,5,5.9
9,18120009,Nguyen Ba Thao Nguyen,18CTT1,6,8,9,7.5
10,18120010,Nguyen Nhat Yen Phuong,18CTT1,6,7,5,6.5
11,18120011,Tran Nguyen Tan,18CTT1,5,7,7,6.4
12,18120012,Nguyen Hoang Phuc Tien,18CTT1,7,5,5,5.6
13,18120013,Nguyen Le Phuong Trang,18CTT1,7,5,8,5.9
14,18120014,Pham Thi Kim Thanh,18CTT1,6,5,8,5.6
15,18120015,Pham Thi Bich Van,18CTT1,7,9,8,8.3
16,18120016,Ly Xuan Anh,18CTT1,6,5,5,5.3
17,18120017,Ngo Thi Kim Anh,18CTT1,5,7,9,6.6
18,18120018,Ngo Thi Phuong Anh,18CTT1,10,8,5,8.3
19,18120019,Nguyen Minh Tram Anh,18CTT1,8,10,5,8.9
20,18120020,Pham My Anh,18CTT1,9,10,9,9.6
21,18120021,Tran Thi Minh Anh,18CTT1,7,7,7,7
22,18120022,Tran Ngoc Bac,18CTT1,8,7,9,7.5
23,18120023,Vu Van Cang,18CTT1,6,8,7,7.3
24,18120024,Doan Le Bao Chau,18CTT1,6,8,8,7.4
25,18120025,Ha Vinh Kim Chau,18CTT1,9,7,8,7.7
26,18120026,Doan Ngoc Uyen Chi,18CTT1,7,6,7,6.4
27,18120027,Nguyen Ngoc Phuong Chi,18CTT1,10,9,9,9.3
28,18120028,Phan Huu Chuc,18CTT1,10,5,8,6.8
29,18120029,Nguyen Duy Anh Chuong,18CTT1,9,7,6,7.5
30,18120030,Dang Quoc Cuong,18CTT1,6,10,8,8.6
31,18120033,A Thai,18CTT2,5,9,8,7.7
32,18120034,Cao Hung,18CTT2,8,8,7,7.9
33,18120035,Cao Thai,18CTT2,7,9,10,8.5
34,18120036,Cortana,18CTT2,7,10,9,9
35,18120037,Co Vo ,18CTT2,9,5,5,6.2
36,18120038,Truong A,18CTT2,8,6,8,6.8
37,18120039,Eo Thi Xa,18CTT2,10,9,7,9.1
38,18120040,Hua Vo Thien,18CTT2,6,9,9,8.1
39,18120041,Han Lap,18CTT2,8,7,6,7.2
40,18120042,Huy Hoang,18CTT2,6,5,5,5.3
41,18120043,Ghe Sa,18CTT2,9,9,8,8.9
42,18120044,Khuong An An,18CTT2,8,6,6,6.6
43,18120045,Khuong Vong,18CTT2,7,8,10,7.9
44,18120046,Lam Bao Ngoc,18CTT2,6,8,8,7.4
45,18120047,Lam Van Thien,18CTT2,5,9,8,7.7
46,18120048,Long Tuoc,18CTT2,9,10,9,9.6
47,18120049,Luc Tram,18CTT2,7,10,6,8.7
48,18120050,Mieu A Cau,18CTT2,8,5,7,6.1
49,18120051,Nga Tam,18CTT2,8,9,10,8.8
50,18120052,Ngo Th?a An,18CTT2,6,7,6,6.6
51,18120053,Nguyen Hoa,18CTT2,6,5,8,5.6
52,18120054,Nguyen Thi A,18CTT2,5,9,7,7.6
53,18120055,Thien Sinh,18CTT2,5,7,9,6.6
54,18120056,Tran Binh An,18CTT2,6,7,10,7
55,18120057,Tran Vong Tinh,18CTT2,7,6,10,6.7
56,18120058,Truong Tieu Pham,18CTT2,8,10,10,9.4
57,18120059,Vuong Chi Hao,18CTT2,6,6,6,6
58,18120060,Vuong Thong Thien,18CTT2,8,6,5,6.5
59,18120061,Vuong Vong Thien,18CTT2,10,5,6,6.6
60,18120062,Vuong Trieu,18CTT2,9,8,6,8.1
61,18170001,Thien Nhan,18HOH1,6,5,5,5.3
62,18170002,Ha Nhan,18HOH1,8,8,5,7.7
63,18170003,Nga Tai,18HOH1,6,8,9,7.5
64,18170004,Ton Thu,18HOH1,8,8,5,7.7
65,18170005,Thanh Nhan,18HOH1,5,9,5,7.4
66,18170006,Ton Linh,18HOH1,10,7,10,8.2
67,18170007,Nguyen Khang,18HOH1,5,5,9,5.4
68,18170008,Khanh Dien,18HOH1,5,7,5,6.2
69,18170009,Tau Ran,18HOH1,7,8,7,7.6
70,18170010,Thien Nguyen,18HOH1,9,5,10,6.7
71,18170011,Thong Sanh,18HOH1,8,9,6,8.4
72,18170012,Sinh Nhut,18HOH1,8,10,9,9.3
73,18170013,Khang Khang,18HOH1,8,5,9,6.3
74,18170014,Huy ha,18HOH1,5,9,5,7.4
75,18170015,Hung Phuc,18HOH1,5,5,5,5
76,18170016,le Cao,18HOH1,10,7,9,8.1
77,18170017,Le Hoang,18HOH1,10,6,8,7.4
78,18170018,Ling Trong,18HOH1,6,8,9,7.5
79,18170019,Sa Thi Man,18HOH1,5,6,9,6
80,18170020,Xuat Son,18HOH1,9,5,6,6.3
81,18170021,But Linh,18HOH1,6,7,6,6.6
82,18170022,Quy Khu,18HOH1,8,6,10,7
83,18170023,Khap Huyet,18HOH1,8,6,5,6.5
84,18170024,Van May,18HOH1,5,10,5,8
85,18170025,Ta Truc,18HOH1,8,7,6,7.2
86,18170026,Han Thien,18HOH1,6,7,5,6.5
87,18170027,Sa Tuoc,18HOH1,5,5,6,5.1
88,18170028,Khiem Phuc,18HOH1,8,8,5,7.7
89,18170029,Khoi Thu,18HOH1,6,10,9,8.7
90,18170030,Van Da,18HOH1,5,6,6,5.7
91,18150020,Nguyen Tien Dat,18SHH1,5,10,7,8.2
92,18150022,Tran Nguyen Thanh Dat,18SHH1,10,10,7,9.7
93,18150024,Tran Nguyen Minh Dong,18SHH1,5,9,5,7.4
94,18150026,Ho Thi Kim Dung,18SHH1,7,8,10,7.9
95,18150028,Le Thi Thuy Duong,18SHH1,6,6,7,6.1
96,18150030,Mai Quoc Duy,18SHH1,6,5,6,5.4
97,18150032,Nguyen Thi Hong Gam,18SHH1,8,6,5,6.5
98,18150034,Nguyen Quynh Giang,18SHH1,6,9,5,7.7
99,18150036,Nguyen Thi Thu Ha,18SHH1,7,8,6,7.5
100,18150038,Tran My Han,18SHH1,10,10,10,10
101,18150040,Le Ngoc Thanh Hien,18SHH1,8,8,7,7.9
102,18150042,Le Viet Hien,18SHH1,5,8,5,6.8
103,18150044,Vo Minh Hieu,18SHH1,6,7,10,7
104,18150046,Phan My Hue,18SHH1,7,5,7,5.8
105,18150048,Nguyen Thi Kim Huong,18SHH1,9,9,7,8.8
106,18150050,Nguyen Le Hoang Huy,18SHH1,5,10,7,8.2
107,18150052,Tang Giac Huy,18SHH1,8,6,5,6.5
108,18150054,Dao Thi Huyen,18SHH1,9,7,10,7.9
109,18150056,Huynh Tan Thanh Kha,18SHH1,7,7,9,7.2
110,18150058,Tran Van Khai,18SHH1,6,8,6,7.2
111,18150060,Truong Vi Khang,18SHH1,6,9,9,8.1
112,18150062,Dang Dang Khoa,18SHH1,5,5,7,5.2
113,18150064,Nguyen Tran Nhac Khoa,18SHH1,6,5,6,5.4
114,18150066,Ho Le Minh Khue,18SHH1,7,9,6,8.1
115,18150068,Pham Thi Thuy Kieu,18SHH1,8,6,6,6.6
116,18150070,Pham Tran Thien Kim,18SHH1,8,9,7,8.5
117,18150072,Le Vinh Lam,18SHH1,7,6,8,6.5
118,18150074,Nguy Ngoc Hoang Lan,18SHH1,7,9,6,8.1
119,18150076,Dang Thi Yen Linh,18SHH1,10,9,7,9.1
120,18150078,Nguyen Doan Nhu Linh,18SHH1,9,10,10,9.7
121,18110001,Nguyen Hoang Gia Linh,18TTH1,9,8,8,8.3
122,18110004,Nguyen Thi Truc Linh,18TTH1,9,6,8,7.1
123,18110007,Tran Quang Linh,18TTH1,5,9,10,7.9
124,18110010,Nguyen Huu Loc,18TTH1,5,6,10,6.1
125,18110013,Nguyen Cam Ly,18TTH1,8,9,10,8.8
126,18110016,Nguyen Quang Minh,18TTH1,7,6,5,6.2
127,18110019,Ta Duong Anh Minh,18TTH1,8,9,10,8.8
128,18110022,Ngo Quynh My,18TTH1,8,6,7,6.7
129,18110025,Nguyen Mai Nhat My,18TTH1,7,7,6,6.9
130,18110028,Tran Thi Truc My,18TTH1,10,6,9,7.5
131,18110031,Dang Hoang Nam,18TTH1,8,5,9,6.3
132,18110034,Ly Kim Ngan,18TTH1,9,9,8,8.9
133,18110037,Nguyen Huynh Kim Ngan,18TTH1,8,5,9,6.3
134,18110040,Tran Vu Kim Ngan,18TTH1,5,6,10,6.1
135,18110043,Luong Ngoc Nghi,18TTH1,6,9,6,7.8
136,18110046,Nguyen Phuong Nghi,18TTH1,6,6,7,6.1
137,18110049,Tran Phuong Nghi,18TTH1,7,7,10,7.3
138,18110052,Truong Tu Nghi,18TTH1,5,9,9,7.8
139,18110055,Tran Le Thanh Ngoc,18TTH1,6,6,8,6.2
140,18110058,Do Ngoc Phuong Nhi,18TTH1,10,5,9,6.9
141,18110061,Nguyen Ngoc Nhu,18TTH1,8,8,10,8.2
142,18110064,Tran Quynh Nhu,18TTH1,10,8,9,8.7
143,18110067,Van Cam Nhung,18TTH1,5,8,5,6.8
144,18110070,Ha Hoang Oanh,18TTH1,8,8,8,8
145,18110073,Bui Tan Phat,18TTH1,5,6,5,5.6
146,18110076,Nguyen Tan Phat,18TTH1,8,10,7,9.1
147,18110079,Quach Hong Phat,18TTH1,9,7,7,7.6
148,18110082,Huynh Yen Phi,18TTH1,9,5,8,6.5
149,18110085,Nguyen Dinh Phi,18TTH1,9,9,10,9.1
150,18110088,Lam Dinh Gia Phu,18TTH1,10,8,7,8.5
