STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
1,18120033,A Thai,18CTT2,5,10,10,8.5
2,18120034,Cao Hung,18CTT2,6,5,4,5.2
3,18120035,Cao Thai,18CTT2,7,4,10,5.5
4,18120036,Cortana,18CTT2,5,10,5,8
5,18120037,Co Vo ,18CTT2,10,10,10,10
6,18120038,Truong A,18CTT2,8,4,7,5.5
7,18120039,Eo Thi Xa,18CTT2,7,7,6,6.9
8,18120040,Hua Vo Thien,18CTT2,10,7,5,7.7
9,18120041,Han Lap,18CTT2,9,6,4,6.7
10,18120042,Huy Hoang,18CTT2,4,5,4,4.6
11,18120043,Ghe Sa,18CTT2,10,4,4,5.8
12,18120044,Khuong An An,18CTT2,7,8,6,7.5
13,18120045,Khuong Vong,18CTT2,5,6,5,5.6
14,18120046,Lam Bao Ngoc,18CTT2,5,6,7,5.8
15,18120047,Lam Van Thien,18CTT2,7,7,10,7.3
16,18120048,Long Tuoc,18CTT2,10,4,10,6.4
17,18120049,Luc Tram,18CTT2,8,10,6,9
18,18120050,Mieu A Cau,18CTT2,10,10,10,10
19,18120051,Nga Tam,18CTT2,7,5,5,5.6
20,18120052,Ngo Th?a An,18CTT2,9,7,6,7.5
21,18120053,Nguyen Hoa,18CTT2,7,10,4,8.5
22,18120054,Nguyen Thi A,18CTT2,4,4,9,4.5
23,18120055,Thien Sinh,18CTT2,9,7,5,7.4
24,18120056,Tran Binh An,18CTT2,6,10,6,8.4
25,18120057,Tran Vong Tinh,18CTT2,8,10,6,9
26,18120058,Truong Tieu Pham,18CTT2,5,4,10,4.9
27,18120059,Vuong Chi Hao,18CTT2,10,9,10,9.4
28,18120060,Vuong Thong Thien,18CTT2,7,8,5,7.4
29,18120061,Vuong Vong Thien,18CTT2,7,9,8,8.3
30,18120062,Vuong Trieu,18CTT2,6,7,10,7
31,18170001,Thien Nhan,18HOH1,6,4,8,5
32,18170002,Ha Nhan,18HOH1,5,5,10,5.5
33,18170003,Nga Tai,18HOH1,9,4,10,6.1
34,18170004,Ton Thu,18HOH1,4,6,7,5.5
35,18170005,Thanh Nhan,18HOH1,9,9,4,8.5
36,18170006,Ton Linh,18HOH1,10,6,5,7.1
37,18170007,Nguyen Khang,18HOH1,7,7,6,6.9
