ID,Name,Birth,Sex,IDSocial
20120001,Tran Minh Canh,01/10/2000,Nam,2923044
20120002,Le Khanh Chau,11/11/2000,Nam,5331608
20120003,Vo Ngoc Quynh Chi,27/10/2000,Nu,4236960
20120004,Nguyen Tran Minh Chi,11/10/2000,Nam,4689467
20120005,Chau Quoc Cuong,09/04/2000,Nam,8628241
20120006,Nguyen Hoang Ba Dang,28/01/2000,Nu,7280408
20120007,Bui Thanh Diem,30/01/2000,Nam,8679983
20120008,Tran Thi Ngoc Dieu,26/04/2000,Nam,9955811
20120009,Nguyen Thuy Dinh,22/01/2000,Nu,6184913
20120010,Huynh Tan Du,04/05/2000,Nam,6569747
20120011,Thai Quoc Dung,08/07/2000,Nam,7850715
20120012,Le Thi Thuy Duong,08/11/2000,Nu,6091808
20120013,Nguyen Thi Thuy Duong,07/09/2000,Nam,7343282
20120014,Nguyen Quoc Duy,07/10/2000,Nam,9745941
20120015,Nguyen Pham Truong Giang,22/03/2000,Nu,6149913
20120016,Nguyen Thanh Giau,16/04/2000,Nam,5993902
20120017,Doan Huu Lam Ha,15/08/2000,Nam,6319800
20120018,Pham Ngoc Ngan Ha,11/04/2000,Nu,9148289
20120019,Tran Le Ngoc Ha,05/10/2000,Nam,3741369
20120020,Huynh Thi Hai,20/09/2000,Nam,5781906
20120021,Truong Van Thanh Hai,29/01/2000,Nu,8834785
20120022,Co Ngoc Han,16/01/2000,Nam,9726491
20120023,Ho Hoai Han,05/10/2000,Nam,2799177
20120024,Nguyen Thi Ngoc Han,07/12/2000,Nu,1843542
20120025,Dao Ngoc Hang,27/12/2000,Nam,7787337
20120026,Huynh Hong Hanh,15/01/2000,Nam,5918614
20120027,Pham Thi Minh Hanh,22/09/2000,Nu,8767599
20120028,Nguyen Ngoc Thanh Hien,13/09/2000,Nam,3612924
20120029,Nguyen Thi Thuy Hien,30/04/2000,Nam,1151250
20120030,Hoa Truong Minh Hieu,14/08/2000,Nu,8017791
18120001,Nguyen Huu Khai Duy,06/06/2000,Nam,9733604
18120002,Dam Huy Giau,23/09/2000,Nam,9734643
18120003,Tang Nhat Hao,05/03/2000,Nu,3439917
18120004,Nguyen Dieu Linh,23/06/2000,Nam,8147434
18120005,Ngo Hong Phi Loan,12/02/2000,Nam,4697269
18120006,Nguyen Ho Nam,07/09/2000,Nu,1089851
18120007,Phan Nguyen Hoai Nam,06/08/2000,Nam,7583033
18120008,Bo Khanh Ngoc,11/08/2000,Nam,2610091
18120009,Nguyen Ba Thao Nguyen,27/11/2000,Nu,2663100
18120010,Nguyen Nhat Yen Phuong,19/01/2000,Nam,8728294
18150050,Nguyen Le Hoang Huy,11/11/2000,Nam,6868950
18150052,Tang Giac Huy,23/08/2000,Nam,5794959
18150054,Dao Thi Huyen,25/10/2000,Nu,2694830
18150056,Huynh Tan Thanh Kha,05/10/2000,Nam,3310983
18150058,Tran Van Khai,04/09/2000,Nam,3561838
18150060,Truong Vi Khang,30/10/2000,Nu,3796985
18150062,Dang Dang Khoa,17/04/2000,Nam,5539753
18150064,Nguyen Tran Nhac Khoa,18/03/2000,Nam,3300942
18150066,Ho Le Minh Khue,24/12/2000,Nu,6412820
18150068,Pham Thi Thuy Kieu,01/01/2000,Nam,4706005
18150070,Pham Tran Thien Kim,06/02/2000,Nam,3878874
18150072,Le Vinh Lam,17/04/2000,Nu,6731505
18150074,Nguy Ngoc Hoang Lan,15/08/2000,Nam,1749892
18150076,Dang Thi Yen Linh,29/05/2000,Nam,6837692
18150078,Nguyen Doan Nhu Linh,30/06/2000,Nu,4504613
18110001,Nguyen Hoang Gia Linh,09/08/2000,Nam,7239651
18110004,Nguyen Thi Truc Linh,12/07/2000,Nam,4339550
18110007,Tran Quang Linh,11/07/2000,Nu,5598758
18110010,Nguyen Huu Loc,23/05/2000,Nam,2587232
18110013,Nguyen Cam Ly,08/02/2000,Nam,5454686
18110016,Nguyen Quang Minh,27/05/2000,Nu,4660416
18110019,Ta Duong Anh Minh,13/11/2000,Nam,2499353
18110022,Ngo Quynh My,11/01/2000,Nam,6928825
18110025,Nguyen Mai Nhat My,02/07/2000,Nu,4935881
18110028,Tran Thi Truc My,21/07/2000,Nam,4886718
18110031,Dang Hoang Nam,14/01/2000,Nam,9063093
18110034,Ly Kim Ngan,07/11/2000,Nu,5148855
